anno,img,label
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/37-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/14-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/9-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/3-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/11-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/16-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/17-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/18-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/File56.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/File56.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/5-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/26-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/46-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/8-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/10-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/15-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/32-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/12-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/43-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana i/0-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana i/0-0.png,virabhadrasana i
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/33-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/47-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/40-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/54-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/44-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/29-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/25-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/21-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/81-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/31-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/6-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/30-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/20-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/48-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/23-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/48-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/48-1.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/36-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/24-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/71-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/27-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/64-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/64-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/84-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/64-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/64-1.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/9-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/3-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/12-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/12-1.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/95-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/5-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/26-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/26-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/46-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/22-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/8-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/10-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/15-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/12-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/83-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/83-2.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/43-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/1-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta parsvakonasana/83-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parivrtta parsvakonasana/83-0.png,parivrtta parsvakonasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/47-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/42-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/19-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/44-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/44-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/13-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/29-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/25-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/4-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/21-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/88-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/74-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/35-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/38-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/36-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/36-3.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/97-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/97-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/36-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/36-1.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/45-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/48-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/23-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/41-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/36-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/36-4.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/36-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/64-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/64-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/24-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/24-1.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/96-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/96-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/14-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/9-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/3-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/66-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/66-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/16-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/57-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/17-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/57-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/57-1.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/18-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/14-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/14-1.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/93-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/51-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/46-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/49-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/49-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/32-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/43-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/1-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/83-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/83-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/simhasana/89-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/simhasana/89-0.png,simhasana
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/33-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/47-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/40-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/7-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/54-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/42-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/19-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/13-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/29-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/25-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/4-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/21-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/39-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/35-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/31-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/38-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/6-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/30-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/45-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/20-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/31-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/31-1.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/48-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/28-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/23-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/41-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/43-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/43-1.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/36-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/24-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/2-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/27-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/37-0.png,virabhadrasana ii
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/virabhadrasana ii/14-0.png,virabhadrasana ii
