,anno,img,label
3284,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/60-0.png,savasana
3285,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/45-0.png,savasana
3286,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/17-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/17-1.png,savasana
3287,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/90-0.png,savasana
3288,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/46-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/46-1.png,savasana
3289,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/48-0.png,savasana
3290,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/28-0.png,savasana
3291,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/23-0.png,savasana
3292,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/41-0.png,savasana
3293,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/71-0.png,savasana
3294,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/2-0.png,savasana
3295,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/27-0.png,savasana
3296,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/24-3.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/24-3.png,savasana
3297,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/84-0.png,savasana
3298,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/3-0.png,savasana
3299,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/67-0.png,savasana
3300,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/11-0.png,savasana
3301,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/16-0.png,savasana
3302,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/95-0.png,savasana
3303,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/17-0.png,savasana
3304,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/51-0.png,savasana
3305,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/3-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/3-1.png,savasana
3306,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/46-0.png,savasana
3307,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/61-0.png,savasana
3308,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/86-0.png,savasana
3309,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/55-0.png,savasana
3310,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/68-0.png,savasana
3311,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/80-0.png,savasana
3312,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/12-0.png,savasana
3313,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/43-0.png,savasana
3314,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/0-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/0-0.png,savasana
3315,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/savasana/1-0.png,savasana
3316,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/33-0.png,gomukhasana
3317,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/40-0.png,gomukhasana
3318,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/37-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/37-1.png,gomukhasana
3319,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/7-0.png,gomukhasana
3320,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/54-0.png,gomukhasana
3321,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/19-0.png,gomukhasana
3322,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/29-0.png,gomukhasana
3323,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/25-0.png,gomukhasana
3324,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/28-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/28-1.png,gomukhasana
3325,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/56-0.png,gomukhasana
3326,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/21-0.png,gomukhasana
3327,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/39-0.png,gomukhasana
3328,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/74-0.png,gomukhasana
3329,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/85-0.png,gomukhasana
3330,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/81-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/81-1.png,gomukhasana
3331,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/81-0.png,gomukhasana
3332,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/73-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/73-0.png,gomukhasana
3333,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/70-0.png,gomukhasana
3334,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/38-0.png,gomukhasana
3335,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/69-0.png,gomukhasana
3336,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/94-0.png,gomukhasana
3337,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/97-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/97-0.png,gomukhasana
3338,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/34-0.png,gomukhasana
3339,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/6-0.png,gomukhasana
3340,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/75-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/75-0.png,gomukhasana
3341,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/87-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/87-0.png,gomukhasana
3342,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/45-0.png,gomukhasana
3343,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/90-0.png,gomukhasana
3344,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/48-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/48-0.png,gomukhasana
3345,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/28-0.png,gomukhasana
3346,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/23-0.png,gomukhasana
3347,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/41-0.png,gomukhasana
3348,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/48-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/48-1.png,gomukhasana
3349,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/36-0.png,gomukhasana
3350,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/24-0.png,gomukhasana
3351,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/37-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/37-2.png,gomukhasana
3352,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/2-0.png,gomukhasana
3353,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/27-0.png,gomukhasana
3354,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/29-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/29-2.png,gomukhasana
3355,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/69-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/69-1.png,gomukhasana
3356,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/84-0.png,gomukhasana
3357,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/19-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/19-1.png,gomukhasana
3358,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/37-0.png,gomukhasana
3359,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/14-0.png,gomukhasana
3360,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/9-0.png,gomukhasana
3361,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/11-0.png,gomukhasana
3362,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/50-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/50-0.png,gomukhasana
3363,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/98-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/98-0.png,gomukhasana
3364,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/17-0.png,gomukhasana
3365,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/18-0.png,gomukhasana
3366,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/51-0.png,gomukhasana
3367,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/46-0.png,gomukhasana
3368,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/22-0.png,gomukhasana
3369,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/51-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/51-1.png,gomukhasana
3370,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/78-0.png,gomukhasana
3371,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/53-0.png,gomukhasana
3372,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/58-0.png,gomukhasana
3373,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/68-0.png,gomukhasana
3374,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/4-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/4-2.png,gomukhasana
3375,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/59-0.png,gomukhasana
3376,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/38-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/38-1.png,gomukhasana
3377,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/15-0.png,gomukhasana
3378,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/32-0.png,gomukhasana
3379,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/16-6.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/16-6.png,gomukhasana
3380,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/12-0.png,gomukhasana
3381,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/72-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/72-0.png,gomukhasana
3382,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/52-0.png,gomukhasana
3383,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/1-0.png,gomukhasana
3384,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/83-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/gomukhasana/83-0.png,gomukhasana
3385,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/33-0.png,parsva bakasana
3386,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/47-0.png,parsva bakasana
3387,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/7-0.png,parsva bakasana
3388,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/19-0.png,parsva bakasana
3389,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/29-0.png,parsva bakasana
3390,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/25-0.png,parsva bakasana
3391,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/56-0.png,parsva bakasana
3392,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/4-0.png,parsva bakasana
3393,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/21-0.png,parsva bakasana
3394,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/39-0.png,parsva bakasana
3395,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/85-0.png,parsva bakasana
3396,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/79-0.png,parsva bakasana
3397,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/70-0.png,parsva bakasana
3398,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/77-0.png,parsva bakasana
3399,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/31-0.png,parsva bakasana
3400,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/38-0.png,parsva bakasana
3401,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/69-0.png,parsva bakasana
3402,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/34-0.png,parsva bakasana
3403,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/0-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/0-1.png,parsva bakasana
3404,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/30-0.png,parsva bakasana
3405,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/60-0.png,parsva bakasana
3406,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/45-0.png,parsva bakasana
3407,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/28-0.png,parsva bakasana
3408,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/23-0.png,parsva bakasana
3409,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/41-0.png,parsva bakasana
3410,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/36-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/36-0.png,parsva bakasana
3411,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/24-0.png,parsva bakasana
3412,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/71-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/71-0.png,parsva bakasana
3413,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/2-0.png,parsva bakasana
3414,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/91-0.png,parsva bakasana
3415,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/37-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/37-0.png,parsva bakasana
3416,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/14-0.png,parsva bakasana
3417,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/9-0.png,parsva bakasana
3418,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/3-0.png,parsva bakasana
3419,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/11-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_images/parsva bakasana/11-0.png,parsva bakasana
