keys_0_anno,keys_1_anno,keys_2_anno,score_0,score_1,score_2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/39. screen2bshot2b2017-04-052bat2b11.45.50.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/upavistha konasana/45-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/23-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta trikonasana/36-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/18-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/44-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/adho mukha svanasana/83. downward-dog_final_rev2.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/124-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/72-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/51-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/148-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta baddha konasana/4-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/88-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta trikonasana/60-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/26-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/22-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/3-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/28-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/1-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/58-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/94-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/8-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/31-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/7-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/80-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/2-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/59-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/61-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/96-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/10-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/51-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/15-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/93-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/30-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/63-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/64-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/chaturanga dandasana/33-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/72-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/21-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/18. balasana2c+double+bolster.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/62-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/79-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/79-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/53-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/16-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/47-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utkatasana/28. yoga-pose-101-utkatasana-or-chair-pose.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/44-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta trikonasana/21-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/63-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/13-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/19-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/prasarita padottanasana/18-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/90. butterfly20forward20fold20baddha_20konasana_20variation.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/56-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/62-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/71-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/16-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita trikonasana/62-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/76-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta baddha konasana/21-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/81-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/96-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/78-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/82-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/56-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/camatkarasana/28-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/56-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/camatkarasana/38-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/0-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/15-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/tittibhasana/10-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/92-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/16-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/6-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/24-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/56-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/77-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/60-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/4-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/0-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/makarasana/88-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/20-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/7-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/28-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/4-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/1-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/41-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita hasta padangustasana/60-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/24-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/70-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/90-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/44-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/27-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parivrtta trikonasana/16-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/84-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva dhanurasana/43-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/79-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/80-2.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/14-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/67-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/89-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/15-2.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/68-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/66-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta baddha konasana/4-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/62-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/natarajasana/38-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta virasana/66-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/16-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/96-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/94-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/57-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/67-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/98-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana iii/1-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/95-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/53-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/17-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/virabhadrasana ii/48-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/96-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/85-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta baddha konasana/25-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/5-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vriksasana/26-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/91-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/72-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/15-4.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/46-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/18-2.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/86-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/2-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ustrasana/59-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/55-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/25-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/78-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/baddha konasana/1. baddha-konasana-bound-angular-pose.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/72-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/gomukhasana/21-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/52-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/9-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/43-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/30-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/39-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/1-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/82-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta matsyendrasana/30-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/33-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/malasana/82-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita parsvakonasana/43-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/parsva bakasana/9-1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/54-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/40-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/savasana/60-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/42-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/7-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/supta matsyendrasana/42-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/65-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/padmasana/44. ashtanga-yoga-dubai-robin-padmasana.1.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/25-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/67-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/halasana/26-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/88-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/93-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha matsyendrasana/68-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/39-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/34-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/upavistha konasana/23-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/74-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paschimottanasana/24-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/35-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/29-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/salabhasana/15-4.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/70-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/43-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bakasana/54-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/77-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/0-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/vasisthasana/45-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/38-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/12-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/purvottanasana/25-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/69-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/72-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/urdhva prasarita eka padasana/35-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/94-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/45-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/garudasana/67-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/93-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/2-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/ardha uttanasana/21-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/60-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/32-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/balasana/46. images-3.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/94-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/68-0.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/utthita trikonasana/19-0.txt,0,1,2
/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/63-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/bitilasana/88-1.txt,/hpctmp/e0703350_yoga/datas/datasets_1/yoga_anno/paripurna navasana/89-0.txt,0,1,2
